candidate_uid,platform_vendor_id,cohort_id,cohort_seller_uid,item_uid,source_dataset,source_record_index,source_csv_line_number_end,source_sequence,transaction_id,title,category,description,item_record_sha256,manifest_row_sha256
v8_identity_control_component_closure_de2a166d8afca79e279c4447,539806,B,products_data.csv|identity_control|seller_id:539806|cohort:B,products_data.csv|record:1912|sha256:51dbf503b81971723690,products_data.csv,1912,1913,28,36577,处方药专卖曲马多等镇静,实体发货商品,鹽酸曲馬多是一種作用於中樞神經的鎮痛藥，這種藥物主要用於緩解骨折或者手術過後的疼痛症狀。由於其價格低廉，而且在很多地方都能輕易買到，有些青少年竟然把它當成了麻醉自我的毒品。曲馬多是一種人工合成的鎮痛藥物，起初主要用於醫療手術方面，多用於止痛，鎮定等療效，但有些人過度的使用曲馬多，很容易造成曲馬多依賴上癮，這種極度的依賴感便造成了藥物依賴上癮，也就等同我們常說的毒品依賴。從另一個角度來說，曲馬多在初期使用的時候，對患者的病情起到的作用還是非常大的，當然這種作用也是有區別的，主要的針對人群還是以那些使用時間比較短，而且劑量不大的人們來說的。由於曲馬多本身的特性，越來越多的人喜歡使用曲馬多，這就造成了長期使用成癮的問題越來越更加的嚴重。因為曲馬多的藥物癮性，是非常的！就拿目前的正常人來說，如果每天使用曲馬多的劑量在200毫克左右的話，差不多在六個月左右就會產生對曲馬多的依賴，如果更多的話，依賴的時間就會更加的縮短。曲馬多對人體的中樞神經具有興奮左右，而這種狀態是非常容易使使用者迷戀，造成曲馬多上癮，這種的現象在全球各個國家都有發生，所以，現在曲馬多已經成為世界衛生組織列入的第五類禁止濫用的藥品之一。 100粒1800元 拍下七份  曲馬多服用方法与劑量 吞服，勿嚼碎。本品用量視疼痛程度而定。一般成人及14歲以上中度疼痛的患者，單劑量為50?100毫克（1/2?1片）。體重不低於25公斤的1歲以上兒童的服用劑量為每公斤體重1?2mg的，本品最低劑量為50毫克（1/2片）。每日最高劑量通常不超過0.4克（4片）。治療癌性痛時也可考慮使用相對的大劑量。肝腎功能不全者，應酌情使用。老年患者的劑量要考慮有所減少。兩次服藥的間隔不得少於8小時。述推薦劑量僅供參考，原則上應選用最低的止痛劑量，遵醫囑服用。 曲馬多的副作用 曲馬多的常見副作用包括噁心，腹瀉，頭痛，頭暈，嗜睡和便秘等。長期服藥還可以出現出汗，焦慮，睡眠不良，疼痛和身體顫抖等戒斷反應。如果用藥很長一段時間，最好是諮詢醫生選擇更安全的停藥方式。過敏和刺激反應比較罕見，但有時會引起蕁麻疹，呼吸困難和暈眩等副作用。如果出現胸痛，呼吸困難，癲癇發作，心跳過快等症狀應該看急診，但這類情況比較罕見。 注意事項 使用曲馬多的禁忌藥物包括百憂解，左洛复，帕羅西汀，蘭釋等其他選擇性五羥色胺再攝取抑製劑，因為有導致血清素症候群的危險。嚴重時還可以引起癲癇發作甚至死亡。儘管血清素充足是好事情，但數量過多也有導致死亡的潛在風險。其他應該避免的藥物還包括單胺氧化酶抑製劑（第一代抗抑鬱藥）。要記住的是，在服用曲馬多之前，一定要告知醫生正在服用的其他抗抑鬱藥。不建議孕婦或哺乳母親使用這種藥物。此外，心臟和腎臟存在疾病的人也應該避免這種藥物。患有週期性或慢性呼吸疾病的人應該諮詢醫生後服用曲馬多。有些藥物可以降低曲馬多的效力，它們包括卡馬西平和奎尼丁。前者是一種鎮痛抗驚厥藥物，常用於治療雙向情感障礙疾病患者。後者是調節心率的藥物。這些藥物都會降低曲馬多療效。  注： 1，少量供应，保证品质，因难度和风险极高，故不议价，拍下后及时告知收货地址，一周左右可收到货  2，本店不售毒品！不定期更新药品种类  3，怀疑售假与怀疑超市商品一样，不购买怎么猜测也没用，我们提供测试方法，长期扎根本市场，要玩诈骗早会被封号，加上平台对买家保护力度很大，所以不需问此类问题  4，如有药物检测，批量采购，其他管制药物，线下人员服务，等等其他需求，详谈   :建议在服用这种药物之前应咨询好医生。没有好医生的处方，不应服用这种药物。,51dbf503b81971723690dd9ace7fb76880c9e160268487de1d65fdba411c1c79,673e13daf879e8510b7b0677dfd0b9b5adefcc485a479e8b2bdfe70f9811aa9e
v8_identity_control_component_closure_de2a166d8afca79e279c4447,539806,B,products_data.csv|identity_control|seller_id:539806|cohort:B,products_data.csv|record:1992|sha256:cd8054ea5bc99f415c9a,products_data.csv,1992,1993,110,36575,印度药房产品抗癌药鼻炎日常药品奥利司他奥司他韦,实体发货商品,《我不是药神》 艾滋病 阻断药 痛风 乙肝 保法止 脚气 保健品 等 这类产品很多就不一一上架了，批发、零售价不同，付款我们即配送！全部中国现货！拿现货和印度缅甸直邮价对比的可以直接忽略，印度药市场已从增量→存量→残量 步入3个阶段，13年至今年疫情爆发 物流终止发件的残量时代我们已见证历史。PS:不信任再关注，信任再下单。  洛匹那韦/利托那韦/克力芝 武汉肺炎 通用名称：洛匹那韦/利托那韦口 英文名称：Lopinavir/Ritonavir 商品名称：克力芝 成份: 洛匹那韦200mg，利托那韦50mg。 价格：中国发货顺丰包邮 1600元一盒。   tramadol 曲马多   158元一盒 点击购买 超级卡玛格拉是枸西地那非 （100mg）和达泊西汀（60mg）的组合。  莫达非尼 莫达非尼：Provigil；Modavigil; Alertec; Modalert; Modvigil; Modatec; 莫达非尼是一种兴奋剂，通常被称为“促觉醒药物”或“ eugeroic”  芬特明减肥 特效减肥药 芬特明 Adipex-75 【美国雅培】 芬特明是一種在性質和結構上與安非他明相似的刺激劑。   Xanax阿普唑仑、Ambien唑吡坦、氯硝西泮 、劳拉西泮、地西泮、佐匹克隆、依替唑仑 佐匹克隆 100粒1200元 200粒2000元 点击购买 佐匹克隆（英语：Zopiclone）  注： 1，少量供应，保证品质，因难度和风险极高，故不议价，拍下后及时告知收货地址，一周左右可收到货  2，本店不售毒品！不定期更新药品种类  3，怀疑售假与怀疑超市商品一样，不购买怎么猜测也没用，我们提供测试方法，长期扎根本市场，要玩诈骗早会被封号，加上平台对买家保护力度很大，所以不需问此类问题  4，如有药物检测，批量采购，其他管制药物，线下人员服务，等等其他需求，详谈   :建议在服用这种药物之前应咨询好医生。没有好医生的处方，不应服用这种药物。,cd8054ea5bc99f415c9a2723687e9d0d639d32ff87d8ad9252d73d19aa623da4,13d1d04a8746b2434a24047bc306ab5fd69f9ac3f8aa41a34b510a2b6b552d25
v8_identity_control_component_closure_e10f2bce16b27eae4fb6c807,550719,A,products_data.csv|identity_control|seller_id:550719|cohort:A,products_data.csv|record:764|sha256:4f503fbe942b86b471f1,products_data.csv,764,765,269,37653,出27个实用技术,技术服务[非教程],"低价出27个最新实用技术教程  花了￥3998元买来的技术现在跳楼价（25美元）打包全部带走。  最新技术,亲测有效,随便一套都超值 不坑不骗,真实诚信  总有一套是适合您的，物超所值 值得拥有  1.无限开通商家码教程 (288￥收的)  2.最新登录跳过人脸技术 (158￥收的)  3.过人脸CT软件+教程 (188￥收的)  4.VX查实名技术 (158￥收的)  5.VX强开临时登录技术 (188￥收的)  6.VX强行注销实名账户技术(98￥收的)  7.VX上传SFZ正反面技术(158￥收的)  8.VX避免大封杀技术(98￥收的)  9.苹果试玩0撸50+技术(158￥收的)  10.VX冻结技术(98￥收的)  11.VX封号推送技术(118￥收的)  12.VX实名跳银行卡技术(158￥收的)  13.变声器软件(128￥收的)  14.美团外卖无限退款教程(88￥收的)  15.群流量变现讲解(138￥收的)  16.淘宝客技术(128￥收的)  17.VX被动加5000好友方法(188￥收的)  18.VX防封技巧大全(98￥收的)  19.VX封号推送名片(118￥收的)  20.学生群裂变方法(108￥收的)  21.支付宝0撸2000教程(128￥收的)  22.支付宝强开花呗教程(128￥收的)  23.支付宝无限实名技术(128￥收的)  24.300套同人套图+视频(198￥收的)  25.585套营销成交话术(188￥收的)  26.1000多个黑灰产偏门方法教程(188￥收的)  27.支付宝芝麻信用13星教程(188￥收的)  注：拍下得24套实用技术教程，  自动发货；24小时内主动放款再发300套同人套图+视频；585套各行业销售成交话术；1000多个黑灰产偏门方法教程。  注：数据具有可复制性，一经售出，概不退款。",4f503fbe942b86b471f1390b47f62424dd2f38b68bab8acc3cfaf68c0a77bd24,438e33ef7591f591ddb3dfd24bbf98da3f7e4349cd25db209712e1951afde771
v8_identity_control_component_closure_e10f2bce16b27eae4fb6c807,550719,A,products_data.csv|identity_control|seller_id:550719|cohort:A,products_data.csv|record:1127|sha256:7c3d3cbd3319e18a3e8c,products_data.csv,1127,1128,32,39017,低价出10000多套身份证正反面手持身份证银行卡手机号,虚拟物品,白菜价 10000多套，便宜出，身份证正反面+手持身份证+银行卡+手机号 8090后大学生为主  用处自己开发。用于各种套身份 注册 等待业务。  数据具有复制性，售出不退，谢谢。,7c3d3cbd3319e18a3e8caa51f746fe3d052ccea218856c3d3675334002495f44,08931bb1761b22c48b6c5be3cbb0a4e8f39537484320100f417af0698dd980e2
v8_identity_control_component_closure_e10f2bce16b27eae4fb6c807,550719,A,products_data.csv|identity_control|seller_id:550719|cohort:A,products_data.csv|record:1630|sha256:2842c7dded7e090190f2,products_data.csv,1630,1631,29,39327,手机改号平台搭建详细教程附工具,教程与文档,搭建手机改号平台详细教程附工具  简单易会，操作简单，内含详细的视频教程  安装包，软件，工具，注册机，直播系统，清除挂起 ，目录破解工具  购买自动发货，虚拟货品，不支持退款,2842c7dded7e090190f2ad3b7cbc792016d11e636948ebce25d5accc2a144ff9,88dbdf51977f89718a82cd446da0d87edca74007f5d1a4c329a189d8cf103903
v8_identity_control_component_closure_e10f2bce16b27eae4fb6c807,550719,A,products_data.csv|identity_control|seller_id:550719|cohort:A,products_data.csv|record:1684|sha256:a5ab6d142ae92a86cbf6,products_data.csv,1684,1685,99,39414,菠菜网站搭建源码和全套详细教程,教程与文档,"博彩网站搭建源码和教程全套目前最全面的教程 购买自动发货  如果你是小白没有建站基础,一步 一步的按照教程来操作 那就绝对没有问题了  购买前请注意：虚拟资源可复制，一经购买，不可随意退款。  小本买卖，高抬贵手，收货后请尽快放币，谢谢支持  12小时主动放款再送最新菠菜刷水教程",a5ab6d142ae92a86cbf60a43231adf33ecdde6545b2cea46783fc2260714d216,382aa6ca5546cfa807bb1114acdaefa6bfd27a98cbb9bbcfe41d2597658c4ebb
v8_identity_control_component_closure_e10f2bce16b27eae4fb6c807,550719,B,products_data.csv|identity_control|seller_id:550719|cohort:B,products_data.csv|record:585|sha256:371acc2851e67d0edd4c,products_data.csv,585,586,88,39171,专业级超全内部变声器冰点价,技术服务[非教程],超全内部变声器冰点价处理（教程+设置+软件+插件+背景+皮肤+音效+语音）  商品介绍： 还在为你声音不自信而感到困扰吗？ 还因为声音不自信追不到女神吗？ 快来试试这个吧！【自动发货】,371acc2851e67d0edd4c57ff9f602f22dfd709d69ad6e7548d30ac6aa6b41f67,f8bfd7934828daa8c741ae711a470de11348dbca8ba6119b9091ccd99f17481f
v8_identity_control_component_closure_e10f2bce16b27eae4fb6c807,550719,B,products_data.csv|identity_control|seller_id:550719|cohort:B,products_data.csv|record:1231|sha256:627ccf09a6874995ec3c,products_data.csv,1231,1232,137,39382,高清11万套营业执照及法人手持身份证银行卡门头照合同电话,虚拟物品,高清11万套营业执照及法人手持身份证银行卡联系电话门头照租赁合同  内含营业执照，法人手持身份证，银行卡，办公环境，门头照，办理POS机合同，租赁合同，联系方式全套资料 便宜处理  各个地区都有，照片清晰真实，用处自己开发。用于各种套身份 注册 等待业务。  个别失效，数量太多无法筛选，绝对超值划算，都是实用性的。用心开发挖金  数据具有复制性，售出不退，谢谢。  24小时主动放款再送  （高清13000多套大学生身份证正反面+手持身份证+银行卡+手机号）  （5000条最新全国企业名录大全）,627ccf09a6874995ec3c286aaf3afea094efe8a35080f7e59b1af3ae7c392040,db6022386d46327b69666059825c73233732e8eb0236fa3fb3ddc83b60cbf57a
v8_identity_control_component_closure_e10f2bce16b27eae4fb6c807,550719,B,products_data.csv|identity_control|seller_id:550719|cohort:B,products_data.csv|record:1647|sha256:3de416b5ae414e79ae07,products_data.csv,1647,1648,53,39309,自动扫描破解网络Ip摄像头在线看实时查看,教程与文档,自动扫描网络摄像头，点开即看 下单后自动发mega网盘 软件商品具有可复制性，一旦售出拒不退款，介意勿拍,3de416b5ae414e79ae07588cdfa1ec19dc9e9ce2ac79042f62be6550681d30e3,f8f74d43c5288d82cb3bde564803b90bececd0cfef0dffce41f4f822f4d641ca
v8_identity_control_component_closure_e10f2bce16b27eae4fb6c807,550719,B,products_data.csv|identity_control|seller_id:550719|cohort:B,products_data.csv|record:1690|sha256:cba4256621d4c3aaaa60,products_data.csv,1690,1691,105,39455,营业执照生成器和身份证生成器高仿可过认证,教程与文档,营业执照生成器+身份证生成器，高仿-可过认证  营业执照生成器加身份证正反面生成器  两款软件  一款是营业执照生成器  一款是身份证正反面生成器  所有东西都可以自定义生成  已设置自动发货，拍下付款会自动发货  麻烦买家收到货后第一时间放款，谢谢  24小时内主动放款赠送113万身份信息（真实姓名＋身份证号码）,cba4256621d4c3aaaa6088a28986424ce138c4ab13dc63a82b3c3f12cee2c21c,550ed32f049c5ce281ceb08213ceba1d6fc5c2cf31f13a6629f4c73ec1634058
v8_identity_control_component_closure_ea4d9d193e3ca0c7b2a538a2,74766,A,products_data.csv|identity_control|seller_id:74766|cohort:A,products_data.csv|record:584|sha256:de2d099fcf6ecf2a45ab,products_data.csv,584,585,87,25841,最简单实行人肉搜索，个人信息查询,技术服务[非教程],社会工程-安全体系中的人性漏洞 入侵的艺术 欺骗的艺术 线上幽灵 姓名 性别 出生日期 身份证号码 身份证家庭住址 快递收货地址 地理位置 （照片EXIF提取;IP地址） 学历/小初高大各学校 目标履历素描 QQ 手机号（曾用与现用） 邮箱 银行卡 电子邮箱 支付宝 各SNS主页 微博，人人网，百度贴吧，网易轻博客等 常用ID  本教程都包括,de2d099fcf6ecf2a45ab9072d3b47e76d7a5a8565c6a307086f221deb7f43d71,82bbc081f58d1074838e78e8dae319c3550146b95ed0aa1c5264bb37903a9a2c
v8_identity_control_component_closure_ea4d9d193e3ca0c7b2a538a2,74766,A,products_data.csv|identity_control|seller_id:74766|cohort:A,products_data.csv|record:1280|sha256:8a86b4ae492999586de1,products_data.csv,1280,1281,186,24939,深网级魔改短信轰炸机爆破机,虚拟物品,深网级魔改短信轰炸机 爆破机 报复人必备，最好不要亲测，小心手机变废 因是虚拟物品售出既不退换 链接失效请呼叫我,8a86b4ae492999586de11b4456b56bfa0e5e1cde4f8af48a7ae8dca62bbc73ac,d02a814e29726dfc8de4a64c244a1634c49e194b767575fa11693854ef2cea0b
v8_identity_control_component_closure_ea4d9d193e3ca0c7b2a538a2,74766,A,products_data.csv|identity_control|seller_id:74766|cohort:A,products_data.csv|record:1819|sha256:9ad3989dd8b642a377f1,products_data.csv,1819,1820,235,28072,明网严禁《在当代社会生存必备的常识》,教程与文档,在中国这样的国度里生存需要最大的勇气和智慧，没有这两样，你很难在这样的社会里立足。 这篇文章就是要告诉你生活的真相，也是本人数十年生活的经验积累， 希望能帮助那些寻找生活方向的人们。 本文主要讲述了如何在中国这个大环境下生存的更舒服的 从如何交友到思想状态再到国家意识 本文都有阐述,9ad3989dd8b642a377f134c0a5b78bf01e21c5b69bbc8e7f3a3df195210f1ab7,c7e97abdaa605f3eda7c3494fcc02896e167cd553e6f6b0cf6acb5f6a69520c9
v8_identity_control_component_closure_ea4d9d193e3ca0c7b2a538a2,74766,A,products_data.csv|identity_control|seller_id:74766|cohort:A,products_data.csv|record:1884|sha256:705f56ffce87f8e6a6a6,products_data.csv,1884,1885,300,19787,原创文章生成器，一键生成文章，微信自媒体软文套现神器,教程与文档,因是虚拟软件所以已经发出既不退款，链接消失可以呼叫我，教程已整合到里面,705f56ffce87f8e6a6a62f1edcd8ba0635f845c110455c7640188284ebb1f50f,015f5f0d9b920765d002c171a9893e1246380dcc6acf7c978397ac6a81eb2b84
