pair_uid,candidate_language,data_bucket,candidate_scope,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,alias_normalized_left,alias_normalized_right,alias_relation,same_market_raw,item_count_left,item_count_right,shared_contact_count,shared_contact_types,shared_contact_values,shared_title_count,shared_title_values,shared_description_count,shared_description_values,shared_category_count,shared_category_values,lexical_similarity,structural_support_score,item_count_ratio,price_median_ratio,style_distance_l1,shared_pgp_fingerprint_count,shared_pgp_fingerprint_values,pgp_alias_hit_count_left,pgp_alias_hit_count_right,candidate_rule_hits,candidate_rule_count,candidate_rank_score,review_priority,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
products_data.csv|__unknown__|seller_id:707139||products_data.csv|__unknown__|seller_id:708128,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:707139,products_data.csv|__unknown__|seller_id:708128,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,虚拟物品,0.295676,0.633358,0.5,0.8,0.533133,0,,0,0,profile_lexical_neighbor|structural_support,2,3.040772,medium,"T: 低价出网贷贷款逾期用户数据 || 香港HKstockacc证券股民数据2000条320美金2 | D: 香港HKstockacc证券股民数据2000条320美金2 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 技术服务[非教程] || 虚拟物品","T: 澳大利亚女性华人华侨_拼音_数据 || 澳大利亚女性华人华侨_拼音_数据 | D: ""澳大利亚女性华人华侨_拼音_31000条300美金 【本商品拍后MEGA网盘自动发货】,【商品底部图片下有下载的链接地址】 "" | C: 虚拟物品",pending,,,
products_data.csv|__unknown__|seller_id:22687||products_data.csv|__unknown__|seller_id:754463,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:22687,products_data.csv|__unknown__|seller_id:754463,__unknown__,__unknown__,,,,,alias_missing,true,1,2,0,,,0,,0,,1,常规服务与操作,0.302359,0.611967,0.5,0.116375,0.337013,0,,0,0,profile_lexical_neighbor|structural_support,2,3.038088,medium,T: 接网站渗透脱库（大陆站不做） || 接网站渗透脱库（大陆站不做） | D: 买家指定网站渗透脱库，欢迎合作 | C: 常规服务与操作,T: App网站渗透脱库软件工具开发透视破解 || App网站渗透脱库软件工具开发透视破解 | D: 实时聊天监控5000美金/周 提供对方微信号 历史聊天记录调取（2年内） 提供对方微信号 除了语音其他记录全部出， 时间➕内容 拍下一份 调取一份2月内历史记录 留言对方微信号 不排斥中介，没有任何验证测试【勿开口】 拍下一份再咨询 | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:522821||products_data.csv|__unknown__|seller_id:523242,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:522821,products_data.csv|__unknown__|seller_id:523242,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.223097,0.848801,1.0,0.4,0.009594,0,,0,0,profile_lexical_neighbor|structural_support,2,3.036184,medium,T: 加拿大币圈coinbase用户信息 || 加拿大币圈coinbase用户信息 | D: ↓ 交易编号---43391-----大学生all电子信息工程实号慢检500条5美金 交易编号---45773-----币圈注册用户美国格鲁吉亚georgia8万条80美金 交易编号---44637-----加拿大华人华侨33万3万美金女性已经开通WHATSAPPok 交易编号---45176-----浙江省二建... | C: 虚拟物品,T: 新到日本华人华侨男性女性10万条数据 || 新到日本华人华侨男性女性10万条数据 | D: ↓ 交易编号---45379-----山西省_太原市女性身份证四要素60300条9328美金 交易编号---45384-----陕西省_安康市一女性身份证四要素5832条902美金 交易编号---45764-----币圈注册用户美国俄勒冈州oregon7万条70美金 交易编号---44800-----安徽省二建工... | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:523269||products_data.csv|__unknown__|seller_id:524296,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:523269,products_data.csv|__unknown__|seller_id:524296,__unknown__,__unknown__,,,,,alias_missing,true,1,2,0,,,0,,0,,1,虚拟物品,0.260747,0.72808,0.5,0.43,0.035364,0,,0,0,profile_lexical_neighbor|structural_support,2,3.020642,medium,T: 新到英国币圈交易所用户2万条数据 || 新到英国币圈交易所用户2万条数据 | D: ↓ 交易编号---47899-----澳大利亚币圈90万条900美金 交易编号---43691-----500万女性1996年异地户籍本地号1800条50美金 交易编号---45227-----河南省_郑州市女性身份证四要素93173条14413美金 交易编号---47237-----四川_阿坝工商联商会个体协会... | C: 虚拟物品,T: 最新一金融客户外汇一美国密西西比州58万条58美金 || 币圈美国佛罗里达州迈阿密20万条200美金 | D: --------------------- ↓ 交易编号---47849-----金融公司和银行贷款实时数据成都市900条90美金 交易编号---45259-----湖南省_郴州市一女性身份证四要素524843条81193美金 交易编号---45290-----江苏省_苏州市一女性身份证四要素334198条517... | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:683267||products_data.csv|__unknown__|seller_id:754463,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:683267,products_data.csv|__unknown__|seller_id:754463,__unknown__,__unknown__,,,,,alias_missing,true,2,2,0,,,0,,0,,1,常规服务与操作,0.220007,0.847188,1.0,0.496689,0.215877,0,,0,0,profile_lexical_neighbor|structural_support,2,3.014418,medium,T: 微信记录调取实时以及历史支持验证 || 调取微信聊天记录 | D: 2022/04/05 10:29:47 东哥 今天晚上安排了多少 2022/04/05 10:31:26 艾文 80多个 2022/04/05 10:35:36 东哥 我操，那今晚可以啊 2022/04/05 10:37:25 艾文 低调点，闷声发大财… 2022/04/05 10:38:29 东哥 可以 格式如... | C: 常规服务与操作,T: App网站渗透脱库软件工具开发透视破解 || App网站渗透脱库软件工具开发透视破解 | D: 实时聊天监控5000美金/周 提供对方微信号 历史聊天记录调取（2年内） 提供对方微信号 除了语音其他记录全部出， 时间➕内容 拍下一份 调取一份2月内历史记录 留言对方微信号 不排斥中介，没有任何验证测试【勿开口】 拍下一份再咨询 | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:523269||products_data.csv|__unknown__|seller_id:524490,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:523269,products_data.csv|__unknown__|seller_id:524490,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.239953,0.781349,1.0,0.133333,0.015876,0,,0,0,profile_lexical_neighbor|structural_support,2,3.002416,medium,T: 新到英国币圈交易所用户2万条数据 || 新到英国币圈交易所用户2万条数据 | D: ↓ 交易编号---47899-----澳大利亚币圈90万条900美金 交易编号---43691-----500万女性1996年异地户籍本地号1800条50美金 交易编号---45227-----河南省_郑州市女性身份证四要素93173条14413美金 交易编号---47237-----四川_阿坝工商联商会个体协会... | C: 虚拟物品,T: 更新的泰国华人华侨数据 || 更新的泰国华人华侨数据 | D: ↓ 交易编号---43391-----大学生all电子信息工程实号慢检500条5美金 交易编号---45773-----币圈注册用户美国格鲁吉亚georgia8万条80美金 交易编号---44637-----加拿大华人华侨33万3万美金女性已经开通WHATSAPPok 交易编号---45176-----浙江省二建... | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:524296||products_data.csv|__unknown__|seller_id:548666,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:524296,products_data.csv|__unknown__|seller_id:548666,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,虚拟物品,0.240496,0.7738,0.5,0.620155,0.049912,0,,0,0,profile_lexical_neighbor|structural_support,2,2.990576,medium,T: 最新一金融客户外汇一美国密西西比州58万条58美金 || 币圈美国佛罗里达州迈阿密20万条200美金 | D: --------------------- ↓ 交易编号---47849-----金融公司和银行贷款实时数据成都市900条90美金 交易编号---45259-----湖南省_郴州市一女性身份证四要素524843条81193美金 交易编号---45290-----江苏省_苏州市一女性身份证四要素334198条517... | C: 虚拟物品,T: 低价加拿大华人华侨留学生数据条 || 低价加拿大华人华侨留学生数据条 | D: --------------------- ↓ 交易编号---43196-----百世快递发货记录1700条样本10美金 交易编号---44708-----职业女性身份证1000条50美金 交易编号---45277-----吉林省_辽源市一女性身份证四要素7076条1094美金 交易编号---45957-----... | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:564037||products_data.csv|__unknown__|seller_id:697925,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:564037,products_data.csv|__unknown__|seller_id:697925,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.228877,0.807713,1.0,0.30006,0.13842,0,,0,0,profile_lexical_neighbor|structural_support,2,2.988688,medium,T: 260份高清美国驾照正反面照片全网验证无忧有效期内 || 260份高清美国驾照正反面照片全网验证无忧有效期内 | D: 因为是自有渠道，未来应该会一直有，如果用着满意，或者有特殊需求，可以留言咨询，做私拍，私拍只卖一次，价格会适当提高 | C: 虚拟物品,T: 马来西亚护照手持护照6套 || 马来西亚护照手持护照6套 | D: 马来西亚护照主页，封面手持护照拍照 大部分都是高清，可能有少部分不是高清 大部分都在有效期内，少部分可能过期了 不以过期为由退款 适合各类需要马来西亚护照认证的项目，业务自测（不包） 正反手持能做很多项目了 已设置自动发货，拍下付款会自动发货 图片下面有全部在售清单 | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:581913||products_data.csv|__unknown__|seller_id:582200,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:581913,products_data.csv|__unknown__|seller_id:582200,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,虚拟物品,0.244624,0.759474,0.5,0.6,0.124211,0,,0,0,profile_lexical_neighbor|structural_support,2,2.986692,medium,T: 新到币圈新加坡抹茶币MXToken注册用户5万条数据 || 新到币圈新加坡抹茶币MXToken注册用户5万条数据 | D: ↓ 交易编号---45182-----浙江省衢州市二建工程师建筑师853条85美金 交易编号---45649-----福建泉州离异数据1000条156美金 交易编号---45355-----青海省_玉树市一女性身份证四要素193条29美金 交易编号---45269-----湖南省_张家界市女性身份证四要素1789... | C: 虚拟物品,T: 新到币圈美国德克萨斯州texas26万条数据 || 新到币圈美国德克萨斯州texas26万条数据 | D: ↓ 交易编号---43196-----百世快递发货记录1700条样本10美金 交易编号---44708-----职业女性身份证1000条50美金 交易编号---45277-----吉林省_辽源市一女性身份证四要素7076条1094美金 交易编号---45957-----广东深圳信用卡金卡客户3000条30美金 交... | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:581913,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:523242,products_data.csv|__unknown__|seller_id:581913,__unknown__,__unknown__,,,,,alias_missing,true,1,2,0,,,0,,0,,1,虚拟物品,0.268233,0.685507,0.5,0.3,0.115948,0,,0,0,profile_lexical_neighbor|structural_support,2,2.980412,medium,T: 新到日本华人华侨男性女性10万条数据 || 新到日本华人华侨男性女性10万条数据 | D: ↓ 交易编号---45379-----山西省_太原市女性身份证四要素60300条9328美金 交易编号---45384-----陕西省_安康市一女性身份证四要素5832条902美金 交易编号---45764-----币圈注册用户美国俄勒冈州oregon7万条70美金 交易编号---44800-----安徽省二建工... | C: 虚拟物品,T: 新到币圈新加坡抹茶币MXToken注册用户5万条数据 || 新到币圈新加坡抹茶币MXToken注册用户5万条数据 | D: ↓ 交易编号---45182-----浙江省衢州市二建工程师建筑师853条85美金 交易编号---45649-----福建泉州离异数据1000条156美金 交易编号---45355-----青海省_玉树市一女性身份证四要素193条29美金 交易编号---45269-----湖南省_张家界市女性身份证四要素1789... | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:1912198||products_data.csv|__unknown__|seller_id:601436,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:1912198,products_data.csv|__unknown__|seller_id:601436,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,影视猎奇资源,0.2343,0.780876,1.0,0.2,0.152991,0,,0,0,profile_lexical_neighbor|structural_support,2,2.967552,medium,T: 兽父调教13和16岁亲生女卖给朋友蹂躏还有两个未成年实拍7G || 兽父调教13和16岁亲生女卖给朋友蹂躏还有两个未成年实拍7G | D: 东南亚兽父带13岁和16岁女儿和两个未成年出来卖身，亲自上阵调教演示，然后一起招待金主 | C: 影视猎奇资源,T: 虐腹视频女主叫得很惨8G || 虐腹视频女主叫得很惨8G | D: 个人收集虐腹视频，Mega | C: 影视猎奇资源,pending,,,
products_data.csv|__unknown__|seller_id:533821||products_data.csv|__unknown__|seller_id:597859,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:533821,products_data.csv|__unknown__|seller_id:597859,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,虚拟物品,0.244635,0.748939,0.5,0.566667,0.14182,0,,0,0,profile_lexical_neighbor|structural_support,2,2.965688,medium,T: 币圈外汇股民领英数据一美国怀俄明州11万条20美金 || 币圈外汇股民领英数据一美国怀俄明州11万条20美金 | D: --------------------- ↓ 交易编号---45407-----四川省_南充市女性身份证四要素107058条16561美金 交易编号---45605-----国外华人华侨德国中文女性20万2万条1560美金 交易编号---44667-----河南省郑州市19401956之间的3万5000条177... | C: 虚拟物品,T: 澳大利亚金融客户90万条900美金 || 澳大利亚金融客户90万条900美金 | D: ↓ 交易编号---45809-----币圈注册用户美国密西西比州2万条20美金 交易编号---45382-----山西省_运域市一女性身份证四要素17461条2701美金 交易编号---45219-----河南省_南阳市女性身份证四要素33025条5108美金 交易编号---46455-----印度博彩5000条... | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:522821||products_data.csv|__unknown__|seller_id:528952,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:522821,products_data.csv|__unknown__|seller_id:528952,__unknown__,__unknown__,,,,,alias_missing,true,1,2,0,,,0,,0,,1,虚拟物品,0.282654,0.634663,0.5,0.0625,0.047696,0,,0,0,profile_lexical_neighbor|structural_support,2,2.96525,medium,T: 加拿大币圈coinbase用户信息 || 加拿大币圈coinbase用户信息 | D: ↓ 交易编号---43391-----大学生all电子信息工程实号慢检500条5美金 交易编号---45773-----币圈注册用户美国格鲁吉亚georgia8万条80美金 交易编号---44637-----加拿大华人华侨33万3万美金女性已经开通WHATSAPPok 交易编号---45176-----浙江省二建... | C: 虚拟物品,T: 台湾女性宝妈母婴购物1615条30美金2 || 币圈股民417条领英cko20美金 | D: --------------------- ↓ 交易编号---45533-----美国币圈客户数据100万条2万美金 交易编号---47793-----江苏省小学学校女性老师教师5000条390美金 交易编号---45518-----ok快递电商平台物流订单数据2687万条26870美金 交易编号---45793... | C: 虚拟物品,pending,,,
