"path","type","bytes","reason"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.en_test.csv","file","28398","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","27458","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","25232","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.zh_valid.csv","file","19466","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_sampled.zh_train.csv","file","11250","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","30894","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.en_test.csv","file","28395","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","27462","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.zh_test.csv","file","25236","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.zh_valid.csv","file","19472","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_sampled.zh_train.csv","file","11252","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","30883","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.en_test.csv","file","28384","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","27464","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.zh_test.csv","file","25238","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.zh_valid.csv","file","19468","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_sampled.zh_train.csv","file","28080","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","30897","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.en_test.csv","file","28398","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","27456","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.zh_test.csv","file","25230","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.zh_valid.csv","file","19465","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_sampled.zh_train.csv","file","28096","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","30894","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.en_test.csv","file","28395","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","27464","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.zh_test.csv","file","25238","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.zh_valid.csv","file","19468","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_sampled.zh_train.csv","file","28022","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","32441","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.en_test.csv","file","29942","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","28835","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test.csv","file","26609","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.zh_valid.csv","file","20518","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","32441","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.en_test.csv","file","29942","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","28835","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test.csv","file","26609","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.zh_valid.csv","file","20518","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","32441","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.en_test.csv","file","29942","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","28835","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test.csv","file","26609","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.zh_valid.csv","file","20518","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","32317","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.en_test.csv","file","29818","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","28733","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test.csv","file","26507","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.zh_valid.csv","file","20440","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_sampled.zh_train.csv","file","5811","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","32322","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_predictions.en_test.csv","file","29823","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","28727","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test.csv","file","26501","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_predictions.zh_valid.csv","file","20440","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_sampled.zh_train.csv","file","5811","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","32317","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260322_predictions.en_test.csv","file","29818","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","28733","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260322_predictions.zh_test.csv","file","26507","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260322_predictions.zh_valid.csv","file","20440","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260322_sampled.zh_train.csv","file","5811","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","32314","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260320_predictions.en_test.csv","file","29815","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","28731","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260320_predictions.zh_test.csv","file","26505","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260320_predictions.zh_valid.csv","file","20439","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260320_sampled.zh_train.csv","file","11321","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","32314","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260321_predictions.en_test.csv","file","29815","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","28731","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","26505","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
