pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3,source_seller_raw_left,source_seller_raw_right,alias_normalized_left,alias_normalized_right,scoring_experiment_name,score_rank_desc,prob_positive,relation_reliability_score,relation_reliability_pass,relation_reliability_direct_identity_support,relation_reliability_semantic_topic_only,relation_reliability_style_consistency,relation_reliability_components,edge_score_final,edge_at_threshold_0470000,edge_at_threshold_0800000,edge_at_threshold_0900000
market_item.xlsx|中文暗网交易市场|seller_raw:534742||market_item.xlsx|茶马古道|seller_raw:/shop/10063,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:534742,market_item.xlsx|茶马古道|seller_raw:/shop/10063,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,33.751964,0.0,8.437991,0,4,0,1,0.0,0.348493,2468,2629,0.187987,0.232778,0.027707,0.378448,0.080372,0.055456,0.015536,0.028717,0.0,0.138502,4.0,149.99888,2.0,40.0,0.015256,0.025912,0.0,0.0,0.0,0.028049,0.987641,0.896043,0.913505,0.927809,0.874076,0.680725,0.309083,534742,/shop/10063,534742,/shop/10063,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,100,0.832861,0.43,1,0,0,0.932086,+rare_description_clone:0.150 || +style_consistency:0.080,0.35813,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:416044||market_item.xlsx|茶马古道|seller_raw:/shop/404772,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:416044,market_item.xlsx|茶马古道|seller_raw:/shop/404772,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,8.437991,0.0,8.437991,0,1,0,2,0.0,0.283792,2468,2629,0.172408,0.007905,0.029204,0.364513,0.24414,0.228765,0.015536,0.028717,0.717065,0.091074,10.0,299.993945,2.0,19.5,0.012064,0.02436,0.0,0.0,0.25,0.014706,0.990609,0.832813,0.917121,0.919584,0.86629,0.60234,0.052599,416044,/shop/404772,416044,/shop/404772,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,101,0.830769,0.43,1,0,0,0.868259,+rare_description_clone:0.150 || +style_consistency:0.080,0.357231,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:509079||market_item.xlsx|茶马古道|seller_raw:/shop/464484,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:509079,market_item.xlsx|茶马古道|seller_raw:/shop/464484,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,16.875982,16.875982,8.437991,8.437991,0,2,2,3,0.465204,0.276598,2468,2629,0.214352,0.160045,0.216398,0.367085,0.013542,0.235219,0.015536,0.028717,0.678557,0.299965,8.0,237.99814,4.0,21.5,0.036282,0.028623,0.0,0.0,0.1,0.022325,0.982319,0.904775,0.924916,0.928404,0.787719,0.703209,0.086954,509079,/shop/464484,509079,/shop/464484,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,102,0.830744,0.61,1,0,0,0.784625,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +rare_ngram_support:0.080 || +style_consistency:0.080,0.506754,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:605883||market_item.xlsx|茶马古道|seller_raw:/shop/446583,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:605883,market_item.xlsx|茶马古道|seller_raw:/shop/446583,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,8.437991,16.875982,8.437991,8.437991,0,2,1,3,0.375385,0.267569,2468,2629,0.459349,0.191732,0.047834,0.015495,0.016436,0.051241,0.015536,0.028717,0.0,0.11467,5.0,89.99893,2.0,184.0,0.175114,0.01626,0.0,0.0,0.0,0.001431,0.990191,0.937711,0.915576,0.954203,0.981315,0.745073,0.049127,605883,/shop/446583,605883,/shop/446583,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,103,0.830652,0.53,1,0,0,0.961724,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +style_consistency:0.080,0.440246,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:472165||market_item.xlsx|茶马古道|seller_raw:/shop/402703,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:472165,market_item.xlsx|茶马古道|seller_raw:/shop/402703,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,2,5,0,0,0,0.0,0.0,0.0,0.0,8.150309,32.601236,8.150309,8.150309,0,4,1,2,0.0,0.365879,2468,2629,0.089344,0.256493,0.055062,0.043797,0.30335,0.12186,0.015536,0.028717,0.134578,0.038298,5.0,27.999615,0.5,68.0,0.015834,0.007614,0.0,0.0,0.136364,0.004093,0.984072,0.868742,0.906196,0.91208,0.850976,0.517359,0.031849,472165,/shop/402703,472165,/shop/402703,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,104,0.829886,0.53,1,0,0,0.927797,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +style_consistency:0.080,0.43984,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:572772||market_item.xlsx|茶马古道|seller_raw:/shop/418022,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:572772,market_item.xlsx|茶马古道|seller_raw:/shop/418022,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,16.300618,0.0,8.150309,0,2,0,2,0.513754,0.371654,2468,2629,0.260719,0.126251,0.062445,0.029756,0.260742,0.13005,0.015536,0.028717,0.0,0.070776,1.0,42.49897,0.5,161.5,0.014776,0.010241,0.0,0.0,0.0,0.001797,0.990115,0.890051,0.943747,0.953848,0.861321,0.773036,0.20227,572772,/shop/418022,572772,/shop/418022,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,105,0.827713,0.43,1,0,0,0.933389,+rare_description_clone:0.150 || +style_consistency:0.080,0.355917,1,1,0
market_item.xlsx|茶马古道|seller_raw:/shop/431789||market_item.xlsx|茶马古道|seller_raw:/shop/462496,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/431789,market_item.xlsx|茶马古道|seller_raw:/shop/462496,茶马古道,茶马古道,1,1,medium,pending,,0.75,1,0,0,0,1,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.55732,2629,2629,0.033485,0.137747,0.186834,0.121766,0.027778,0.168188,0.0,0.024734,0.132039,0.002283,9.0,5.5,6.0,54.0,0.004314,0.0184,0.0,0.2,0.178947,0.0001,0.981496,0.856044,0.932778,0.925768,0.815651,0.688469,0.05846,/shop/431789,/shop/462496,/shop/431789,/shop/462496,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,106,0.82439,0.4,1,0,0,0.922374,+structural_support:0.120 || +style_consistency:0.080,0.329756,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:610888||market_item.xlsx|茶马古道|seller_raw:/shop/413150,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:610888,market_item.xlsx|茶马古道|seller_raw:/shop/413150,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.269311,2468,2629,0.096386,0.039249,0.208353,0.2047,0.044577,0.007899,0.015536,0.028717,0.678557,0.131819,25.0,29.998555,5.0,9.5,0.044973,0.005312,0.0,0.0,0.1,0.02866,0.984702,0.85664,0.905908,0.891335,0.810069,0.569591,0.026088,610888,/shop/413150,610888,/shop/413150,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,107,0.82356,0.28,0,0,0,0.929519,+style_consistency:0.080,0.230597,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:605589||market_item.xlsx|茶马古道|seller_raw:/shop/446567,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:605589,market_item.xlsx|茶马古道|seller_raw:/shop/446567,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,8.437991,0,8.437991,0.0,0,0,1,2,0.274143,0.285415,2468,2629,0.459349,0.087224,0.070668,0.065992,0.164874,0.007114,0.015536,0.028717,0.0,0.135979,5.0,145.49746,0.5,26.5,0.002835,0.04281,0.0,0.0,0.0,0.004401,0.993826,0.899164,0.930545,0.969912,0.899161,0.601675,0.073107,605589,/shop/446567,605589,/shop/446567,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,108,0.823228,0.38,1,0,0,0.93167,+rare_title_clone:0.100 || +style_consistency:0.080,0.312827,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:503330||market_item.xlsx|茶马古道|seller_raw:/shop/430143,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:503330,market_item.xlsx|茶马古道|seller_raw:/shop/430143,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,4,0,0,0,0.0,0.0,0.0,0.0,8.437991,48.84861,8.437991,8.141435,0,6,1,3,0.685048,0.305623,2468,2629,0.090366,0.307057,0.073511,0.011879,0.025856,0.026638,0.015536,0.028717,0.828131,0.049215,1.0,1.99996,0.5,231.0,0.03284,0.00285,0.0,0.0,0.5,0.019364,0.989879,0.936885,0.950993,0.966647,0.963271,0.742036,0.037727,503330,/shop/430143,503330,/shop/430143,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,109,0.822923,0.53,1,0,0,0.961034,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +style_consistency:0.080,0.436149,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:446883||market_item.xlsx|茶马古道|seller_raw:/shop/442518,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:446883,market_item.xlsx|茶马古道|seller_raw:/shop/442518,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,22.387234,0.0,7.462411,0,3,0,1,0.0,0.45226,2468,2629,0.065483,0.105068,0.476083,0.377514,0.317313,0.040161,0.015536,0.028717,0.094493,3e-05,0.0,2.499785,11.5,163.5,0.119958,0.004558,0.0,0.0,0.25,0.00758,0.989351,0.884921,0.92281,0.953951,0.884088,0.59431,0.098608,446883,/shop/442518,446883,/shop/442518,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,110,0.822683,0.43,1,0,0,0.920012,+rare_description_clone:0.150 || +style_consistency:0.080,0.353754,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|茶马古道|seller_raw:/shop/736,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.168324,2468,2629,0.428429,0.330567,0.14795,0.128093,0.052477,0.460488,0.015536,0.000468,0.827726,0.074309,16.0,1.99997,3.0,69.0,0.033893,0.086384,0.0,0.176471,0.470588,0.003752,0.971726,0.80229,0.901779,0.886316,0.6392,0.594171,0.047069,71807,/shop/736,71807,/shop/736,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,111,0.822018,0.28,0,0,0,0.861978,+style_consistency:0.080,0.230165,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:540313||market_item.xlsx|茶马古道|seller_raw:/shop/434041,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:540313,market_item.xlsx|茶马古道|seller_raw:/shop/434041,中文暗网交易市场,茶马古道,0,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.3057,0.258245,2468,2629,0.353565,0.193828,0.811432,0.511111,0.222653,0.47484,0.015536,0.028717,0.75761,0.6219,2.0,4.99816,26.0,121.0,0.020648,0.078169,0.0,0.0,0.333333,0.169294,0.976868,0.875048,0.92509,0.960254,0.846999,0.717851,0.030081,540313,/shop/434041,540313,/shop/434041,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,112,0.818426,0.0,0,0,1,0.585797,-0.250:semantic_topic_only_penalty,0.0,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:509674||market_item.xlsx|茶马古道|seller_raw:/shop/3501,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:509674,market_item.xlsx|茶马古道|seller_raw:/shop/3501,中文暗网交易市场,茶马古道,0,1,low,pending,,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.276119,2468,2629,0.239737,0.024203,0.171351,0.381624,0.188842,0.090435,0.015536,0.028717,0.711948,0.033797,15.0,164.99602,2.5,18.0,0.000677,0.005366,0.0,0.0,0.111111,0.007278,0.984261,0.856469,0.914403,0.888868,0.677995,0.69585,0.114229,509674,/shop/3501,509674,/shop/3501,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,113,0.817675,0.28,0,0,0,0.869107,+style_consistency:0.080,0.228949,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:605666||market_item.xlsx|茶马古道|seller_raw:/shop/453229,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:605666,market_item.xlsx|茶马古道|seller_raw:/shop/453229,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,8.437991,16.875982,8.437991,8.437991,0,2,1,3,0.393993,0.296639,2468,2629,0.440704,0.006847,0.083484,0.027362,0.148051,0.043886,0.015536,0.028717,0.0,0.112007,4.0,235.99447,1.0,100.0,0.008072,0.018862,0.0,0.0,0.0,0.0,0.988296,0.936639,0.944542,0.94841,0.925399,0.662382,0.225126,605666,/shop/453229,605666,/shop/453229,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,114,0.816949,0.53,1,0,0,0.963699,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +style_consistency:0.080,0.432983,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:610888||market_item.xlsx|茶马古道|seller_raw:/shop/439789,zh_target_strict,zh,sockpuppet_primary,identifier_plus_text,1,market_item.xlsx|中文暗网交易市场|seller_raw:610888,market_item.xlsx|茶马古道|seller_raw:/shop/439789,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,1,0,1,1,0,5,0,0.0,0.0,0.0,0.0,0,8.437991,0.0,8.437991,0,1,0,4,0.237459,0.330082,2468,2629,0.010158,0.129432,0.015772,0.093589,0.101161,0.047853,0.015536,0.028717,0.033011,0.02223,61.0,87.998555,1.0,41.5,0.001958,0.001506,0.0,0.0,0.00989,0.005363,0.989549,0.876207,0.930132,0.933696,0.931489,0.649518,0.05063,610888,/shop/439789,610888,/shop/439789,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,115,0.816833,0.78,1,1,0,0.969136,+shared_seller_contact:0.350 || +rare_description_clone:0.150 || +style_consistency:0.080,0.63713,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:352921||market_item.xlsx|中文暗网交易市场|seller_raw:381572,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:352921,market_item.xlsx|中文暗网交易市场|seller_raw:381572,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.228734,0.468226,2468,2468,0.434942,0.031617,0.706931,0.368059,0.09242,0.481962,0.0,0.0,0.815971,0.183624,6.0,2e-05,16.0,86.0,0.013865,0.072934,0.0,0.0,0.428571,0.024537,0.986969,0.865738,0.896401,0.958811,0.778525,0.647156,0.08458,352921,381572,352921,381572,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,116,0.816349,0.4,1,0,0,0.724158,+structural_support:0.120 || +style_consistency:0.080,0.32654,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:591348||market_item.xlsx|茶马古道|seller_raw:/shop/433218,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:591348,market_item.xlsx|茶马古道|seller_raw:/shop/433218,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,8.437991,16.875982,8.437991,8.437991,0,2,1,3,1.0,0.500005,2468,2629,0.087583,0.186383,0.006545,0.244388,0.069831,0.05771,0.015536,0.028717,0.0,0.112007,0.0,38.99928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997313,0.974773,0.974916,0.993268,0.982867,0.748588,0.018559,591348,/shop/433218,591348,/shop/433218,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,117,0.81331,0.65,1,0,0,0.93623,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +structural_support:0.120 || +style_consistency:0.080,0.528652,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:503330||market_item.xlsx|中文暗网交易市场|seller_raw:639133,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:503330,market_item.xlsx|中文暗网交易市场|seller_raw:639133,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.5,0,1,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0,31.972628,0.0,7.993157,0,4,0,3,0.574837,0.596741,2468,2468,0.177949,0.032834,0.207945,0.003648,0.069315,0.002838,0.0,0.0,0.828131,0.060397,1.0,2e-05,3.5,149.0,0.032197,0.002883,0.0,0.0,0.5,0.024329,0.990805,0.93974,0.958611,0.967172,0.968634,0.741278,0.112729,503330,639133,503330,639133,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,118,0.811324,0.55,1,0,0,0.953384,+rare_description_clone:0.150 || +structural_support:0.120 || +style_consistency:0.080,0.446228,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:585350||market_item.xlsx|茶马古道|seller_raw:/shop/447739,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:585350,market_item.xlsx|茶马古道|seller_raw:/shop/447739,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,16.875982,16.875982,8.437991,8.437991,0,2,2,3,0.348625,0.334792,2468,2629,0.09678,0.098535,0.144312,0.359146,0.056151,0.41893,0.015536,0.028717,0.0,0.049908,5.0,57.99855,3.0,12.5,0.02286,0.042243,0.0,0.0,0.0,0.006609,0.990687,0.903708,0.948268,0.930483,0.897393,0.738321,0.036429,585350,/shop/447739,585350,/shop/447739,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,119,0.810914,0.61,1,0,0,0.923535,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +rare_ngram_support:0.080 || +style_consistency:0.080,0.494657,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:546272||market_item.xlsx|茶马古道|seller_raw:/shop/402703,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:546272,market_item.xlsx|茶马古道|seller_raw:/shop/402703,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.312407,2468,2629,0.215003,0.239468,0.245983,0.038122,0.225523,0.055683,0.015536,0.028717,0.006079,0.123422,8.0,27.99954,4.0,79.0,0.001752,0.011288,0.0,0.0,0.030303,0.002887,0.977124,0.829058,0.903878,0.901839,0.835556,0.577393,0.046319,546272,/shop/402703,546272,/shop/402703,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,120,0.810073,0.28,0,0,0,0.910447,+style_consistency:0.080,0.22682,1,1,0
market_item.xlsx|茶马古道|seller_raw:/shop/417050||market_item.xlsx|茶马古道|seller_raw:/shop/436613,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/417050,market_item.xlsx|茶马古道|seller_raw:/shop/436613,茶马古道,茶马古道,1,1,low,pending,,0.25,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.216475,0.593658,2629,2629,0.240867,0.0,0.36035,0.192161,0.060883,0.135844,0.0,0.0,0.004186,0.302511,9.0,0.0,19.0,59.0,0.010878,0.017675,0.0,0.0,0.045455,0.040364,0.989997,0.886703,0.94702,0.951302,0.818275,0.65387,0.182601,/shop/417050,/shop/436613,/shop/417050,/shop/436613,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,121,0.809761,0.4,1,0,0,0.901636,+structural_support:0.120 || +style_consistency:0.080,0.323905,1,1,0
market_item.xlsx|茶马古道|seller_raw:/shop/444654||market_item.xlsx|茶马古道|seller_raw:/shop/454420,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/444654,market_item.xlsx|茶马古道|seller_raw:/shop/454420,茶马古道,茶马古道,1,1,high,pending,,0.333333,0,1,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0,16.300618,0.0,8.150309,0,2,0,2,0.245547,0.495571,2629,2629,0.265982,0.04376,0.084095,0.109589,0.071157,0.090943,0.0,0.0,0.963851,0.017123,2.0,5.0,2.0,309.0,0.022988,0.010666,0.0,0.0,0.666667,0.001778,0.993565,0.935719,0.943734,0.959278,0.920251,0.861672,0.25469,/shop/444654,/shop/454420,/shop/444654,/shop/454420,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,122,0.809498,0.43,1,0,0,0.922374,+rare_description_clone:0.150 || +style_consistency:0.080,0.348084,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:565793||market_item.xlsx|中文暗网交易市场|seller_raw:582222,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:565793,market_item.xlsx|中文暗网交易市场|seller_raw:582222,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,0.25,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.437794,0.612499,2468,2468,0.125659,0.0,0.293474,0.629915,0.059181,0.188488,0.0,0.0,0.828131,0.182003,3.0,0.0,6.5,521.5,0.01547,0.072242,0.0,0.0,0.5,0.012296,0.987476,0.910937,0.961927,0.950324,0.927487,0.66929,0.086891,565793,582222,565793,582222,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,123,0.809329,0.4,1,0,0,0.846169,+structural_support:0.120 || +style_consistency:0.080,0.323732,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:556969||market_item.xlsx|茶马古道|seller_raw:/shop/403730,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:556969,market_item.xlsx|茶马古道|seller_raw:/shop/403730,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.27957,2468,2629,0.110404,0.250154,0.178331,0.08202,0.183592,0.229154,0.015536,0.024001,0.118967,0.063614,35.0,9.49982,3.5,41.5,0.002562,0.017988,0.0,0.0,0.071429,0.004836,0.984957,0.875779,0.928593,0.911885,0.806454,0.604466,0.022718,556969,/shop/403730,556969,/shop/403730,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,124,0.80865,0.28,0,0,0,0.885315,+style_consistency:0.080,0.226422,1,1,0
market_item.xlsx|中文暗网交易市场|seller_raw:563971||market_item.xlsx|茶马古道|seller_raw:/shop/402697,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:563971,market_item.xlsx|茶马古道|seller_raw:/shop/402697,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0,7.927166,0.0,7.927166,0,1,0,2,0.0,0.32831,2468,2629,0.126264,0.228658,0.146391,0.034581,0.255695,0.030095,0.015536,0.028717,0.134006,0.092287,7.0,18.99963,3.0,75.5,0.009484,0.002625,0.0,0.0,0.183333,0.011454,0.984974,0.854541,0.914329,0.924678,0.829335,0.493514,0.023985,563971,/shop/402697,563971,/shop/402697,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,125,0.808282,0.43,1,0,0,0.890725,+rare_description_clone:0.150 || +style_consistency:0.080,0.347561,1,1,0
