balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
1766,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:469144||market_item.xlsx|茶马古道|seller_raw:/shop/417610,sockpuppet_primary,high,shared_description_clone,5.521808,different_alias,false,中文暗网交易市场,茶马古道,469144,/shop/417610,,,"DeepNude当前已经关闭下载，且购买官方100刀版本仍有文字水印 具体介绍表网搜索DeepNude关键字查看 此版本为老毛子破解版，通过毛子论坛拿到的，没有任何水印 操作说明： 1.解压后打开 DeepNude.exe 2.点击 upload photo 3.调整zoom ( zoom不能太小，需要任意一角触底) 4.点击 Transform,等待...",,,0.0,0.260904,T: B站Lo娘穿洛丽塔户外宅舞，边跳边脱 20分钟完整版 || 大成都地区15~18年底，房产公寓业主一手数据 | D: 数据用途： 信贷、金融、房产中介等 数据来源： 用其他行业数据与成都某房产公司高层领导交换 数据新鲜度： 15-18年底成都各楼盘业主数据，非倒卖，流传范围应该很小 数据内容： 五大城区+温江、郫县、双流、新都 数据格式： 姓名名-栋-单元-楼层-号-面积-电话 数据大小： 压缩包31MB 数据截图： 见附件 另... | C: 虚拟物品 || 实体物品,"T: ❤★❤➥➥搞灰产你需要的东西,300套黑灰产路子+避开喝茶教程+身份证正反面手持信息，避开网警调查的教程 || ★★➥➥超值！6.3万条2020招商银行金卡客户身份证号地址手机号，低价出，买一送一 | D: 17000套精选手持照+法人身份正反面照+开户许可证+办公照等 分别包括： （400套高清的营业执照加手持+开户许可证+法人身份证） （13000多套大学生身份证正反面+手持身份证+银行卡+手机号） 400套精选高清的营业执照加手持，开户许可证，法人身份证正反等 部分还包含办公环境照，门头照等等其他材料 各个地区... | C: 数据 || 技术",pending,,,
1767,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:34621||market_item.xlsx|中文暗网交易市场|seller_raw:59786,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.093242,different_alias,true,中文暗网交易市场,中文暗网交易市场,34621,59786,,,,数据资源,,0.249057,0.79945,T: 国外14亿泄露数据 二进制压缩11G || 国外14亿泄露数据 二进制压缩11G | D: 该集合数据库中包含从Bitcoin、Pastebin、LinkedIn、MySpace、Netflix、YouPorn、Last.FM、Zoosk、Badoo、RedBox以及游戏平台（Minecraft和Runescape等）泄漏的数据，以及Anti Public，Exploit.in泄漏的凭证列表 | C: 数据资源,"T: 14亿邮箱泄露密码明文信息 || 14亿邮箱泄露密码明文信息 | D: 这 14 亿明文用户名和密码数据部分来自 Anti Public，Exploit.in等凭证列表，多涉及 Anti Public、Exploit.in、LinkedIn、MySpace、Netflix、比特币、Pastebin、FM,Zoosk、YouPorn、Badoo、RedBox 、网易、QQ等互联网公司以... | C: 数据资源",pending,,,
1768,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:36627||market_item.xlsx|茶马古道|seller_raw:/shop/461599,sockpuppet_primary,medium,profile_lexical_neighbor,1.743998,different_alias,false,中文暗网交易市场,茶马古道,36627,/shop/461599,,,,,,0.235328,0.166015,T: C4级简易炸药制作教程 || 教师数据3w+ | D: 教师数据库是xls格式文件 里面包含了教师电话名字邮箱用户名通讯地址 还有毕业学校密码数据研究领域等等 文件具有复制性拍下就不可以退款 以网盘的形式发货 数据库里面有3w+ | C: 数据资源 || 技术技能,T: 简易炸药教程 - 电雷管的制作（自动发货） || 简易炸药教程 - 电雷管的制作（自动发货） | C: 技术,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support."
1769,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:446883||market_item.xlsx|中文暗网交易市场|seller_raw:504187,sockpuppet_primary,high,shared_description_clone,5.519546,different_alias,true,中文暗网交易市场,中文暗网交易市场,446883,504187,,,或许你的身边的同事白天是个勤恳的程序员，晚上是个挑灯夜战的成人站长 || 前台妹子白天端庄大方、漂亮可爱，晚上可能就是某H播平台的当红花旦,,,0.0,0.259773,T: 最新成人H游戏自己操作小岛养老婆啪啪画面精美 || 黄网色情H站源码全自动采集附详细搭建教程 | D: 个人收藏的多部国产精品，全都是高清，多部合集，带剧情和生活实拍，要的就是真实才刺激 付款后，自动发货，通过网盘下载， 付款下载后验收后请主动点击放款 后续如有下载地址失效请联系重新补发 | C: 影视色情 || 虚拟物品,T: 代建黄色网站特价 || 代建黄色网站特价 | D: 成本：服务器＋域名 500元左右可自行购买 （下单起两天交付 包含前台后台账号密码 绑定的邮箱及邮箱密保可随意更改密码） 服务费：700元 建立属于你自己的黄色网站 变现模式一（广告制）：达到一定IP流量接广告 优点：好处资金安全收款方便 变现模式二（会员制）：通过微信收款码 或者支付宝收款 每月收费 优点客户稳... | C: 服务业务,pending,,,
1770,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/410709||market_item.xlsx|茶马古道|seller_raw:/shop/460359,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.09262,different_alias,true,茶马古道,茶马古道,/shop/410709,/shop/460359,,,,,,0.270164,0.735818,T: 大量收购企业微信号。 || 大量收购企业微信号。 | D: 收购企业微信号，一条龙实名认证好的 | C: 虚拟,T: 大量收购企业部门数据 车主数据 || 大量收购企业部门数据 车主数据 | D: 大量收购企业部门数据，比如：IT部，信息部，技术部等等，财务，人事，市场，另外近几个月购车的车主数据也需要 | C: 数据,pending,,,
1771,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:591680||market_item.xlsx|茶马古道|seller_raw:/shop/449048,sockpuppet_primary,medium,profile_lexical_neighbor,1.728352,different_alias,false,中文暗网交易市场,茶马古道,591680,/shop/449048,,,,,,0.221852,0.19862,T: 私拍私拍拍私拍私拍拍 || 私拍私拍拍私拍私拍拍 | D: 私拍私拍拍私拍私拍拍私拍私拍拍私拍私拍拍私拍私拍拍 | C: 私人专拍,T: 暗网最全数据库4亿数据 包括宝马wd bc保险k12 额等等 || 我和少帅的私拍 | D: 出租一天200 15天起 封号永久买家承担费用需要辅助 租号期好友可以免费辅助3次 带支付人脸解封3次 | C: 担保私拍 || 虚拟,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support."
1772,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/436689||market_item.xlsx|茶马古道|seller_raw:/shop/438208,sockpuppet_primary,high,profile_lexical_neighbor|shared_title_clone|structural_support,5.519112,different_alias,true,茶马古道,茶马古道,/shop/436689,/shop/438208,,"收WD网贷数据,飞机@vip822 蝙蝠3034964",,数据,,0.394669,0.575549,"T: [color=#ff0000]高价收WD网贷数据,加飞机@vip822[/color] || 收WD网贷数据,飞机@vip822 蝙蝠3034964 | D: 求一手大平台料商，价钱根本不是事，测的好，直接打包 | C: 数据","T: 收WD网贷数据,飞机@vip822, 蝙蝠3034964 || 收WD网贷数据,飞机@vip822 蝙蝠3034964, | C: 数据",reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.
1773,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:365633||market_item.xlsx|中文暗网交易市场|seller_raw:504138,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.092458,different_alias,true,中文暗网交易市场,中文暗网交易市场,365633,504138,,,,私人专拍,,0.295135,0.660824,T: 私人专拍，奇鑫 || 私人专拍，奇鑫 | D: 10W数据测试。 | C: 私人专拍,T: 成的私人专拍 || 提取微信qq好友 | D: 做5个微信号，微信好友，周一出 | C: 服务业务 || 私人专拍,pending,,,
1774,semantic_only,market_item.xlsx|茶马古道|seller_raw:/shop/440032||market_item.xlsx|茶马古道|seller_raw:/shop/441741,sockpuppet_primary,medium,profile_lexical_neighbor,1.723806,different_alias,true,茶马古道,茶马古道,/shop/440032,/shop/441741,,,,,,0.230011,0.17187,T: 网贷数据寻求一技术 || 网贷数据寻求一技术 | D: 要求是自己会技术 确保数据实时且一手 有能力者来谈蝙蝠5729984 | C: 技术,"T: 收WD网贷数据,QQ:3008927367,飞机@vip622 || 收WD网贷数据,Q:3008927367,飞机@vip622 | C: 数据",reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support."
1775,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/406204||market_item.xlsx|茶马古道|seller_raw:/shop/444891,sockpuppet_primary,high,shared_description_clone,5.518882,different_alias,true,茶马古道,茶马古道,/shop/406204,/shop/444891,,,区块链作为新型互联网技术一直备受人们关注，而市面上涌现的区块链宠物养成游戏也非常火爆。华登区块狗、摩根区块猪、区块神兽世界、区块猫、吉祥猪、区块猪、区块兔、区块十二生肖等等，都是玩法非常相似的区块链DAPP。 区块链APP每只宠物的生成由系统程序智能生成，任何人无法篡改，同时也增加游戏的趣味性。 产品优势 一、区块宠物区块链游戏怎么玩? 区块宠物整个操...,技术,,0.0,0.259441,T: 【数字货币支付系统】最新upay数字火币支付 USDT支付/数字货币承兑系统/支持ERC20 OMNI/代理商/第三方支付接口 || 苹果超级签名自动化系统 | D: 【SEO站群】量子视频站群V4.21正版源码无任何限制 自动调用海量视频智能缓存功能 海量视频 自动调用海量视频 实时播放 智能缓存 采用数据库缓存技术 提升访问速度 免费云链 每天赠送千万条云链资源 系统自动对接量子云链 中文URL 采用中文URL技术 权重更高 智能AI关键字 全新量子算法对关键字处理 收录排... | C: 虚拟 || 数据,T: 搭建出售，区块链，宠物，源码，可定制开发，飞机号@qbaol 蝙蝠4719106 || 地方棋牌服务搭建，可定制开发，机器人功能，飞机号@qbaol | D: 4.卖出宠物 当你的宠物在你的账户里养够时间后，系统将自动给你卖出，此时你会收到短信提示，请及时到后台查看，并查看账户是否有钱到账，如收到款，请放宠物给别人 | C: 技术 || 四件套号卡,pending,,,
1776,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:38978||market_item.xlsx|中文暗网交易市场|seller_raw:477368,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.090434,different_alias,true,中文暗网交易市场,中文暗网交易市场,38978,477368,,,,私人专拍,,0.323527,0.574636,T: wangxiaoyu私人专拍 || wangxiaoyu私人专拍 | D: wangxiaoyu私人专拍 | C: 私人专拍,T: 娃哈哈私拍，群发软件 || 红灯绿酒的私拍 | D: 指定站拖库，时间3天。 | C: 私人专拍,pending,,,
1777,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:53866||market_item.xlsx|茶马古道|seller_raw:/shop/458166,sockpuppet_primary,medium,profile_lexical_neighbor,1.711302,different_alias,false,中文暗网交易市场,茶马古道,53866,/shop/458166,,,,,,0.221091,0.192378,T: 一手网贷数据2500条！ || 一手网贷数据2500条！ | D: 出手近期一手网贷数据2500条，各个地区，全是已拒，后续还会更新，数据真实有效.虚拟资源，售出概不售后 | C: 虚拟物品 || 数据资源,T: 一手网贷数据 || 一手网贷数据 | D: 实时，适合手波直加百7上 | C: 数据,pending,,,
1778,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:457175||market_item.xlsx|茶马古道|seller_raw:/shop/441220,sockpuppet_primary,high,shared_description_clone,5.483192,different_alias,false,中文暗网交易市场,茶马古道,457175,/shop/441220,,,2.如60天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失,,,0.0,0.241596,T: 一手诚信靠谱四件套盾1600每套 || 一手诚信靠谱四件套盾1600每套 | D: 一手带队开货，以学生货为主，可支持一切定制条件，价格从优 标准四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：1600元/套 普通三件套：银行卡+身份证正反面照片+实名预留手机卡 如需其它定制如下: 需带支付宝或微信每套加300 需实名注册其它APP每套加500 [售后] 1.所有出售的商... | C: 实体物品,"T: 正规长期，足球打水对冲，稳定几年的项目， || 搭建棋牌APP,资金盘APP，博彩等各种APP的搭建 | D: 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质 ，可支持一切定制条件，价格从优 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：1800元/套 需实名注册微信加400 实名注册支付宝加400 带手机(安卓)加600 请根据需要拍下，留言... | C: 虚拟 || 技术",reviewed,uncertain,codex_step5_v3_cleanup_20260416,Step 5 v3 targeted cleanup: expansion edge around the preserved /shop/444654 <-> /shop/459141 anchor. The edge lacks direct seller-specific anchor support and stays outside supervision.
1779,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:210589||market_item.xlsx|中文暗网交易市场|seller_raw:75278,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.089248,different_alias,true,中文暗网交易市场,中文暗网交易市场,210589,75278,,,,私人专拍,,0.258548,0.76898,T: fuck0ne的私拍 || fuck0ne的私拍 | D: fuck0ne的私拍 | C: 私人专拍,T: Turbo2615的私拍 请勿乱拍 || Turbo2615的私拍 请勿乱拍 | D: 私拍请勿乱拍请勿乱拍 | C: 私人专拍,pending,,,
1780,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:26975||market_item.xlsx|中文暗网交易市场|seller_raw:57228,sockpuppet_primary,medium,profile_lexical_neighbor,1.662766,different_alias,true,中文暗网交易市场,中文暗网交易市场,26975,57228,,,,,,0.254667,0.067382,T: 出售201芯片卡写卡软件 POS输入任意密码 || 出售201芯片卡写卡软件 POS输入任意密码 | C: 实体物品,T: 【重开贴】淘宝退款不退货教程 || X2 芯片卡写卡软件 | D: 全国范围 你提供想分手的对象的照片，地址，联系方式 只接女的（男的太简单不接，你直接找个妓女速度快的一天就搞定了），戴不戴套和尺度你说了算 事成之后，拍下出轨的视频资料，图片，发给你验证及保存 如有意向，直接拍下本单，我会把投诉期设成30天，30天内，我们保证行动成功，视频图片资料发给你，你点结算放币， 网站是担... | C: 虚拟物品 || 服务业务,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support."
